Weight,Height,Animal
5027,301,Elephant
2005,255,Elephant
3194,328,Elephant
4258,397,Elephant
3168,257,Elephant
4500,268,Elephant
5662,324,Elephant
4542,358,Elephant
1947,259,Elephant
5464,354,Elephant
1868,341,Elephant
6192,288,Elephant
2468,280,Elephant
6258,323,Elephant
3323,298,Elephant
3069,315,Elephant
4669,344,Elephant
6370,306,Elephant
3155,353,Elephant
4021,260,Elephant
2381,393,Elephant
3069,292,Elephant
3859,385,Elephant
4259,287,Elephant
4596,262,Elephant
2101,376,Elephant
3071,366,Elephant
4074,300,Elephant
6124,366,Elephant
6410,258,Elephant
2370,395,Elephant
6015,346,Elephant
3899,396,Elephant
4523,290,Elephant
5413,340,Elephant
3983,333,Elephant
4556,338,Elephant
4226,318,Elephant
5083,332,Elephant
5360,282,Elephant
5536,346,Elephant
2444,361,Elephant
2277,335,Elephant
4343,399,Elephant
4561,250,Elephant
4321,281,Elephant
3800,317,Elephant
2201,391,Elephant
5479,366,Elephant
6044,254,Elephant
2046,258,Elephant
4827,290,Elephant
5399,336,Elephant
2970,252,Elephant
5151,353,Elephant
2851,383,Elephant
5472,299,Elephant
5383,335,Elephant
4436,253,Elephant
2135,315,Elephant
2766,269,Elephant
3239,263,Elephant
6099,305,Elephant
3005,366,Elephant
4802,342,Elephant
5080,277,Elephant
5149,301,Elephant
4838,302,Elephant
3981,378,Elephant
3170,317,Elephant
4125,344,Elephant
2269,270,Elephant
1873,341,Elephant
5674,363,Elephant
5852,278,Elephant
3569,344,Elephant
6477,313,Elephant
2294,350,Elephant
4447,368,Elephant
2475,358,Elephant
4286,363,Elephant
5390,288,Elephant
6042,261,Elephant
5124,352,Elephant
3796,314,Elephant
6159,324,Elephant
3554,294,Elephant
2266,349,Elephant
5265,304,Elephant
5887,346,Elephant
3468,269,Elephant
5623,293,Elephant
3584,292,Elephant
5635,292,Elephant
4397,305,Elephant
2510,275,Elephant
4018,274,Elephant
4127,312,Elephant
4592,340,Elephant
3531,291,Elephant
2138,340,Elephant
4815,317,Elephant
4161,307,Elephant
5587,253,Elephant
6287,358,Elephant
5303,318,Elephant
3455,360,Elephant
5501,380,Elephant
2411,276,Elephant
4678,276,Elephant
5422,375,Elephant
4958,260,Elephant
5241,292,Elephant
5452,263,Elephant
2623,258,Elephant
2611,373,Elephant
4284,338,Elephant
3465,339,Elephant
3424,267,Elephant
5041,342,Elephant
6089,307,Elephant
2347,330,Elephant
5425,281,Elephant
3364,275,Elephant
6290,329,Elephant
3890,264,Elephant
6023,341,Elephant
2995,326,Elephant
5399,383,Elephant
3825,271,Elephant
4641,343,Elephant
3850,345,Elephant
2073,303,Elephant
4434,357,Elephant
2281,370,Elephant
4530,335,Elephant
6417,291,Elephant
5512,319,Elephant
5589,354,Elephant
4810,283,Elephant
2912,382,Elephant
3903,329,Elephant
2100,274,Elephant
5192,257,Elephant
2132,319,Elephant
4993,352,Elephant
2213,379,Elephant
2175,288,Elephant
5425,315,Elephant
4169,351,Elephant
5334,346,Elephant
1914,253,Elephant
5877,323,Elephant
5511,278,Elephant
3491,266,Elephant
5683,256,Elephant
3937,302,Elephant
3067,268,Elephant
6229,287,Elephant
3632,370,Elephant
6029,336,Elephant
3801,270,Elephant
5929,296,Elephant
4980,281,Elephant
2201,343,Elephant
4354,337,Elephant
2047,299,Elephant
5136,253,Elephant
2573,371,Elephant
5841,273,Elephant
5338,255,Elephant
4963,363,Elephant
6027,377,Elephant
4717,341,Elephant
6233,262,Elephant
3285,288,Elephant
2660,330,Elephant
5644,279,Elephant
5190,327,Elephant
2675,306,Elephant
1924,258,Elephant
5819,373,Elephant
2359,341,Elephant
5387,358,Elephant
3097,299,Elephant
2034,265,Elephant
4847,379,Elephant
3940,254,Elephant
6482,356,Elephant
6327,362,Elephant
3371,386,Elephant
2013,381,Elephant
5133,326,Elephant
3408,335,Elephant
2420,376,Elephant
5247,330,Elephant
2693,315,Elephant
3273,371,Elephant
5488,339,Elephant
2136,382,Elephant
5936,390,Elephant
2049,356,Elephant
3207,391,Elephant
3328,379,Elephant
3819,318,Elephant
6020,374,Elephant
5383,365,Elephant
4193,274,Elephant
2956,396,Elephant
5759,383,Elephant
1905,287,Elephant
4770,252,Elephant
2692,365,Elephant
3903,306,Elephant
2741,279,Elephant
2180,263,Elephant
3074,344,Elephant
3179,298,Elephant
5711,250,Elephant
3269,258,Elephant
5579,250,Elephant
2093,361,Elephant
3755,323,Elephant
3974,285,Elephant
3113,259,Elephant
6208,327,Elephant
4928,310,Elephant
5238,281,Elephant
5829,303,Elephant
2826,275,Elephant
6207,311,Elephant
5715,284,Elephant
3282,376,Elephant
6422,317,Elephant
1982,358,Elephant
2327,361,Elephant
2301,348,Elephant
6474,343,Elephant
4938,354,Elephant
5042,292,Elephant
5525,316,Elephant
5637,391,Elephant
2874,399,Elephant
6074,261,Elephant
6214,359,Elephant
6377,394,Elephant
5569,295,Elephant
4022,250,Elephant
3054,316,Elephant
4496,340,Elephant
2959,381,Elephant
3704,364,Elephant
4033,301,Elephant
4873,253,Elephant
5472,339,Elephant
4265,390,Elephant
3550,256,Elephant
4907,285,Elephant
5557,383,Elephant
2388,355,Elephant
5928,313,Elephant
2019,319,Elephant
5570,398,Elephant
3843,280,Elephant
3115,264,Elephant
6051,350,Elephant
3270,326,Elephant
4596,250,Elephant
2803,254,Elephant
2580,286,Elephant
3375,279,Elephant
6245,313,Elephant
5407,389,Elephant
4498,390,Elephant
4036,396,Elephant
2845,262,Elephant
4839,294,Elephant
1969,322,Elephant
6455,334,Elephant
2600,300,Elephant
4798,367,Elephant
2645,253,Elephant
2105,397,Elephant
5583,361,Elephant
2173,359,Elephant
1907,276,Elephant
2508,384,Elephant
2864,331,Elephant
1879,357,Elephant
2024,357,Elephant
3303,354,Elephant
4568,385,Elephant
5275,372,Elephant
5213,274,Elephant
2125,356,Elephant
4148,279,Elephant
5582,389,Elephant
3138,265,Elephant
6318,287,Elephant
3045,264,Elephant
2305,393,Elephant
3819,341,Elephant
2954,393,Elephant
2153,274,Elephant
2844,336,Elephant
2541,381,Elephant
6225,318,Elephant
5021,328,Elephant
4217,363,Elephant
5468,360,Elephant
5057,330,Elephant
2362,330,Elephant
3908,352,Elephant
3102,255,Elephant
4342,394,Elephant
4259,351,Elephant
3739,378,Elephant
5471,261,Elephant
2807,399,Elephant
2935,313,Elephant
6464,294,Elephant
2617,382,Elephant
2250,320,Elephant
1898,335,Elephant
5807,293,Elephant
4775,288,Elephant
3920,331,Elephant
5416,295,Elephant
6178,341,Elephant
2132,278,Elephant
4017,376,Elephant
5621,395,Elephant
6153,259,Elephant
4760,328,Elephant
2851,263,Elephant
4247,270,Elephant
4981,277,Elephant
5557,296,Elephant
4735,281,Elephant
2768,281,Elephant
5729,252,Elephant
2909,287,Elephant
2647,399,Elephant
4122,306,Elephant
6407,300,Elephant
2558,394,Elephant
2812,251,Elephant
2318,281,Elephant
2343,308,Elephant
4903,314,Elephant
2786,269,Elephant
2062,374,Elephant
5852,376,Elephant
6471,374,Elephant
2047,394,Elephant
4741,325,Elephant
1852,395,Elephant
4813,324,Elephant
3267,286,Elephant
1875,367,Elephant
2064,321,Elephant
2366,356,Elephant
4009,322,Elephant
5692,273,Elephant
4219,328,Elephant
2945,268,Elephant
1810,319,Elephant
2943,313,Elephant
2648,343,Elephant
2534,374,Elephant
4438,260,Elephant
1809,326,Elephant
3484,373,Elephant
5692,385,Elephant
3890,384,Elephant
5471,388,Elephant
3316,339,Elephant
6446,332,Elephant
4363,364,Elephant
5896,361,Elephant
4005,295,Elephant
5410,361,Elephant
4561,251,Elephant
4117,323,Elephant
5528,257,Elephant
4807,270,Elephant
4805,345,Elephant
1800,325,Elephant
1922,250,Elephant
5559,371,Elephant
4270,271,Elephant
4367,319,Elephant
2485,378,Elephant
3512,368,Elephant
3825,304,Elephant
5010,353,Elephant
3844,356,Elephant
5678,314,Elephant
5562,293,Elephant
4386,308,Elephant
2812,317,Elephant
2450,370,Elephant
2884,284,Elephant
3765,377,Elephant
4742,300,Elephant
4405,261,Elephant
3143,258,Elephant
5111,364,Elephant
4794,311,Elephant
2410,329,Elephant
3943,253,Elephant
3017,304,Elephant
6009,317,Elephant
5756,330,Elephant
4607,352,Elephant
4415,380,Elephant
5934,387,Elephant
4396,321,Elephant
1933,366,Elephant
6260,297,Elephant
5674,254,Elephant
3787,390,Elephant
6032,290,Elephant
3757,345,Elephant
2583,322,Elephant
6344,277,Elephant
1994,370,Elephant
4081,393,Elephant
4249,302,Elephant
3660,364,Elephant
4337,335,Elephant
2072,283,Elephant
5582,357,Elephant
5514,327,Elephant
6236,271,Elephant
3454,331,Elephant
2754,284,Elephant
3530,397,Elephant
1983,344,Elephant
6362,308,Elephant
5561,309,Elephant
2143,289,Elephant
4798,281,Elephant
3903,338,Elephant
2544,387,Elephant
5636,326,Elephant
4975,348,Elephant
4800,290,Elephant
3415,321,Elephant
3757,280,Elephant
5716,397,Elephant
6323,364,Elephant
3716,333,Elephant
4294,325,Elephant
4076,377,Elephant
2054,333,Elephant
3751,276,Elephant
4484,307,Elephant
6230,327,Elephant
5405,375,Elephant
2458,318,Elephant
4031,396,Elephant
3729,396,Elephant
1996,297,Elephant
4038,292,Elephant
4361,314,Elephant
4403,337,Elephant
5006,362,Elephant
5246,388,Elephant
3081,302,Elephant
4276,325,Elephant
5750,322,Elephant
3861,374,Elephant
4104,261,Elephant
1900,361,Elephant
3355,348,Elephant
2665,346,Elephant
6392,396,Elephant
6375,377,Elephant
2059,384,Elephant
4578,254,Elephant
4141,288,Elephant
5521,328,Elephant
6378,293,Elephant
1916,376,Elephant
3094,321,Elephant
3933,341,Elephant
3993,318,Elephant
2095,326,Elephant
4381,378,Elephant
4833,258,Elephant
4994,396,Elephant
6397,262,Elephant
4696,325,Elephant
2818,352,Elephant
2832,362,Elephant
5282,276,Elephant
5954,276,Elephant
2902,295,Elephant
2277,300,Elephant
5637,323,Elephant
5538,306,Elephant
3158,358,Elephant
3015,353,Elephant
4741,325,Elephant
4296,341,Elephant
5482,367,Elephant
2890,385,Elephant
2354,382,Elephant
6351,253,Elephant
3601,299,Elephant
4791,266,Elephant
5802,382,Elephant
5716,251,Elephant
5919,393,Elephant
1913,385,Elephant
3501,382,Elephant
2961,386,Elephant
2334,312,Elephant
4396,312,Elephant
6229,298,Elephant
5266,344,Elephant
3635,345,Elephant
2932,351,Elephant
3261,337,Elephant
2146,320,Elephant
5627,335,Elephant
4834,399,Elephant
4287,369,Elephant
4831,327,Elephant
2070,271,Elephant
3023,277,Elephant
2564,329,Elephant
1977,346,Elephant
4664,264,Elephant
5958,359,Elephant
4903,319,Elephant
4809,309,Elephant
3281,340,Elephant
5257,368,Elephant
4848,381,Elephant
5326,372,Elephant
2622,385,Elephant
5330,393,Elephant
3575,323,Elephant
3562,294,Elephant
2127,292,Elephant
3904,341,Elephant
2256,287,Elephant
2308,254,Elephant
4044,309,Elephant
1991,368,Elephant
2940,289,Elephant
3305,317,Elephant
3047,257,Elephant
3064,328,Elephant
5851,351,Elephant
5505,378,Elephant
1852,259,Elephant
2962,328,Elephant
6048,333,Elephant
5921,291,Elephant
1988,295,Elephant
4614,307,Elephant
4486,316,Elephant
5610,323,Elephant
2466,320,Elephant
4199,318,Elephant
2900,318,Elephant
2099,255,Elephant
3437,256,Elephant
3246,354,Elephant
3266,295,Elephant
2402,259,Elephant
2864,364,Elephant
6263,270,Elephant
6308,303,Elephant
1806,287,Elephant
5990,278,Elephant
3756,376,Elephant
2886,396,Elephant
4460,392,Elephant
6000,340,Elephant
2821,374,Elephant
5599,273,Elephant
5048,361,Elephant
3381,293,Elephant
3736,336,Elephant
6478,354,Elephant
5852,388,Elephant
2548,314,Elephant
5123,363,Elephant
3550,306,Elephant
3268,393,Elephant
4793,324,Elephant
4672,394,Elephant
3888,398,Elephant
5906,362,Elephant
2268,393,Elephant
5758,315,Elephant
6397,251,Elephant
2749,267,Elephant
3754,388,Elephant
3436,326,Elephant
3473,381,Elephant
2914,260,Elephant
5942,294,Elephant
4917,359,Elephant
4771,364,Elephant
3271,398,Elephant
6446,324,Elephant
5375,375,Elephant
3777,339,Elephant
1828,283,Elephant
1943,377,Elephant
4111,397,Elephant
2040,278,Elephant
3392,300,Elephant
6359,396,Elephant
5441,348,Elephant
2331,333,Elephant
6121,398,Elephant
2543,337,Elephant
4535,395,Elephant
6121,397,Elephant
3325,318,Elephant
4453,272,Elephant
3147,364,Elephant
6152,353,Elephant
3516,277,Elephant
2169,287,Elephant
1976,398,Elephant
2361,302,Elephant
2101,287,Elephant
3484,322,Elephant
2386,337,Elephant
6021,258,Elephant
5112,268,Elephant
4066,263,Elephant
2071,357,Elephant
3865,273,Elephant
3173,273,Elephant
6487,253,Elephant
5882,309,Elephant
6381,295,Elephant
4221,308,Elephant
4456,373,Elephant
5625,261,Elephant
3105,366,Elephant
3052,293,Elephant
3557,336,Elephant
5146,332,Elephant
6125,284,Elephant
5081,360,Elephant
4132,331,Elephant
4068,357,Elephant
3543,324,Elephant
2838,309,Elephant
3782,329,Elephant
2870,284,Elephant
2140,349,Elephant
6146,383,Elephant
2498,363,Elephant
2605,262,Elephant
5603,355,Elephant
2978,274,Elephant
3488,350,Elephant
5413,265,Elephant
5204,298,Elephant
3526,320,Elephant
5204,347,Elephant
5013,387,Elephant
5131,304,Elephant
3107,394,Elephant
5641,388,Elephant
2632,347,Elephant
5849,315,Elephant
2212,388,Elephant
2074,365,Elephant
5333,389,Elephant
4345,327,Elephant
2870,388,Elephant
3879,326,Elephant
4848,267,Elephant
2490,366,Elephant
3353,261,Elephant
3446,286,Elephant
5687,384,Elephant
2405,353,Elephant
2774,346,Elephant
2771,285,Elephant
5043,278,Elephant
4277,334,Elephant
4135,394,Elephant
4876,288,Elephant
3182,361,Elephant
3388,346,Elephant
5844,341,Elephant
5603,250,Elephant
2451,262,Elephant
2422,330,Elephant
3057,324,Elephant
6414,274,Elephant
3451,279,Elephant
4749,250,Elephant
2040,315,Elephant
4416,250,Elephant
5556,299,Elephant
2551,344,Elephant
5604,383,Elephant
2602,340,Elephant
5353,272,Elephant
5443,259,Elephant
5274,368,Elephant
5531,390,Elephant
4360,353,Elephant
5268,320,Elephant
3212,280,Elephant
5153,399,Elephant
2908,388,Elephant
6133,297,Elephant
3753,395,Elephant
5459,366,Elephant
4199,331,Elephant
5806,329,Elephant
5060,342,Elephant
3670,278,Elephant
6405,395,Elephant
2284,262,Elephant
6017,252,Elephant
5781,299,Elephant
6216,274,Elephant
5746,303,Elephant
2131,292,Elephant
5360,298,Elephant
3293,360,Elephant
6362,289,Elephant
2887,350,Elephant
3083,310,Elephant
4250,276,Elephant
2112,369,Elephant
4417,284,Elephant
4400,363,Elephant
5114,359,Elephant
2747,312,Elephant
6403,354,Elephant
4814,305,Elephant
4935,361,Elephant
5449,384,Elephant
2970,369,Elephant
6259,328,Elephant
2218,281,Elephant
3660,347,Elephant
3778,307,Elephant
4892,351,Elephant
1838,336,Elephant
2529,361,Elephant
3326,392,Elephant
2616,343,Elephant
2894,266,Elephant
3543,305,Elephant
3998,377,Elephant
3141,321,Elephant
2340,387,Elephant
6443,397,Elephant
4685,380,Elephant
3761,347,Elephant
6086,283,Elephant
5619,309,Elephant
4729,349,Elephant
5857,264,Elephant
3858,318,Elephant
3270,289,Elephant
2144,279,Elephant
2036,381,Elephant
3833,388,Elephant
2307,274,Elephant
3695,377,Elephant
4585,338,Elephant
3070,267,Elephant
2709,338,Elephant
6144,368,Elephant
4206,326,Elephant
3447,273,Elephant
2610,303,Elephant
4108,387,Elephant
2157,346,Elephant
4519,337,Elephant
2417,354,Elephant
3269,397,Elephant
2060,347,Elephant
2474,291,Elephant
4709,344,Elephant
2140,279,Elephant
3959,310,Elephant
3211,303,Elephant
6318,378,Elephant
5781,257,Elephant
6342,330,Elephant
2350,332,Elephant
5308,281,Elephant
5220,322,Elephant
4142,373,Elephant
6255,305,Elephant
3557,308,Elephant
2774,294,Elephant
5565,317,Elephant
2108,265,Elephant
4973,265,Elephant
3678,270,Elephant
4285,296,Elephant
2779,371,Elephant
3657,378,Elephant
1975,324,Elephant
3464,328,Elephant
2104,387,Elephant
6275,379,Elephant
6086,375,Elephant
3815,363,Elephant
4201,263,Elephant
1940,335,Elephant
3973,395,Elephant
2156,264,Elephant
5375,390,Elephant
3005,307,Elephant
5873,302,Elephant
5109,396,Elephant
2124,251,Elephant
1919,253,Elephant
5945,381,Elephant
3421,299,Elephant
1970,264,Elephant
3366,275,Elephant
2562,366,Elephant
2581,270,Elephant
4731,319,Elephant
3300,291,Elephant
3655,267,Elephant
6303,265,Elephant
4237,390,Elephant
3751,291,Elephant
2111,385,Elephant
6118,285,Elephant
2778,346,Elephant
6317,250,Elephant
5165,250,Elephant
4497,359,Elephant
4515,356,Elephant
2207,377,Elephant
2574,271,Elephant
6287,256,Elephant
4202,296,Elephant
5096,389,Elephant
5074,370,Elephant
5515,273,Elephant
3397,385,Elephant
5439,308,Elephant
4123,338,Elephant
3957,375,Elephant
5791,280,Elephant
2773,342,Elephant
4867,390,Elephant
2534,342,Elephant
4626,389,Elephant
4947,273,Elephant
4173,356,Elephant
2735,330,Elephant
2815,370,Elephant
2934,354,Elephant
5875,326,Elephant
5662,392,Elephant
4297,358,Elephant
5571,398,Elephant
5844,329,Elephant
3658,302,Elephant
2747,282,Elephant
4336,383,Elephant
5700,351,Elephant
3961,336,Elephant
3729,327,Elephant
3181,299,Elephant
4734,392,Elephant
5893,378,Elephant
4886,320,Elephant
2733,375,Elephant
4650,351,Elephant
2020,254,Elephant
2939,387,Elephant
4397,342,Elephant
3025,337,Elephant
3056,302,Elephant
5453,360,Elephant
2333,358,Elephant
5699,268,Elephant
3952,370,Elephant
6409,343,Elephant
5000,273,Elephant
2927,385,Elephant
6464,299,Elephant
3148,274,Elephant
2071,351,Elephant
5395,284,Elephant
6055,383,Elephant
3077,379,Elephant
5983,304,Elephant
3831,304,Elephant
4319,340,Elephant
4576,304,Elephant
5024,354,Elephant
4643,259,Elephant
5094,356,Elephant
2916,336,Elephant
3302,296,Elephant
4425,301,Elephant
5244,253,Elephant
2604,392,Elephant
5403,314,Elephant
3936,282,Elephant
1917,337,Elephant
3740,368,Elephant
5653,368,Elephant
4481,275,Elephant
6028,378,Elephant
4590,316,Elephant
6073,283,Elephant
3612,361,Elephant
1871,289,Elephant
5014,312,Elephant
3140,352,Elephant
6400,272,Elephant
6225,313,Elephant
3443,253,Elephant
6217,365,Elephant
2923,398,Elephant
4483,372,Elephant
4024,271,Elephant
5631,328,Elephant
4825,281,Elephant
4117,284,Elephant
4049,306,Elephant
5430,304,Elephant
6123,385,Elephant
2295,303,Elephant
5954,341,Elephant
4457,261,Elephant
3045,297,Elephant
5161,318,Elephant
5390,338,Elephant
5804,293,Elephant
4339,256,Elephant
4476,369,Elephant
5550,319,Elephant
3834,281,Elephant
3189,254,Elephant
6099,349,Elephant
3209,357,Elephant
3496,336,Elephant
3839,347,Elephant
5103,354,Elephant
5084,317,Elephant
2835,279,Elephant
1846,332,Elephant
5747,305,Elephant
4265,340,Elephant
3621,270,Elephant
2305,297,Elephant
4752,363,Elephant
4194,254,Elephant
3776,341,Elephant
3209,322,Elephant
5848,274,Elephant
5365,398,Elephant
3858,379,Elephant
1927,338,Elephant
5594,283,Elephant
3239,270,Elephant
4726,392,Elephant
2963,292,Elephant
2517,323,Elephant
1976,377,Elephant
3614,360,Elephant
5333,289,Elephant
6076,329,Elephant
5804,330,Elephant
2044,300,Elephant
3520,279,Elephant
5845,393,Elephant
2849,332,Elephant
2821,285,Elephant
5731,382,Elephant
4811,363,Elephant
2182,281,Elephant
4573,360,Elephant
2679,271,Elephant
5016,301,Elephant
1939,305,Elephant
3727,319,Elephant
3774,393,Elephant
3547,310,Elephant
3585,293,Elephant
2343,350,Elephant
4090,330,Elephant
3570,251,Elephant
2815,332,Elephant
4826,330,Elephant
3042,253,Elephant
5576,289,Elephant
5313,258,Elephant
5852,378,Elephant
5523,312,Elephant
2810,399,Elephant
4648,272,Elephant
3447,377,Elephant
5994,350,Elephant
2020,352,Elephant
6150,263,Elephant
5447,333,Elephant
3555,289,Elephant
5108,267,Elephant
2451,341,Elephant
6164,276,Elephant
3399,277,Elephant
4591,267,Elephant
6022,317,Elephant
3263,386,Elephant
6049,370,Elephant
2216,393,Elephant
5570,302,Elephant
5215,334,Elephant
5474,362,Elephant
1924,311,Elephant
1808,286,Elephant
3147,317,Elephant
5838,274,Elephant
1849,376,Elephant
2027,388,Elephant
4403,328,Elephant
5142,397,Elephant
6119,351,Elephant
3674,304,Elephant
3929,323,Elephant
2800,274,Elephant
5616,392,Elephant
3369,306,Elephant
6010,347,Elephant
2651,333,Elephant
4916,258,Elephant
2704,377,Elephant
4075,363,Elephant
1913,338,Elephant
3876,351,Elephant
5521,377,Elephant
3845,310,Elephant
4927,325,Elephant
1803,273,Elephant
6355,387,Elephant
5138,353,Elephant
6144,322,Elephant
5062,398,Elephant
4954,290,Elephant
5366,362,Elephant
4095,351,Elephant
5818,330,Elephant
4219,360,Elephant
3808,296,Elephant
2878,363,Elephant
5137,266,Elephant
6019,270,Elephant
2804,369,Elephant
5608,304,Elephant
4629,336,Elephant
2096,256,Elephant
2363,378,Elephant
2839,279,Elephant
3303,277,Elephant
5567,346,Elephant
4314,298,Elephant
2800,297,Elephant
6442,288,Elephant
2012,322,Elephant
3664,251,Elephant
5712,330,Elephant
6230,289,Elephant
5716,323,Elephant
2361,301,Elephant
2331,266,Elephant
3009,293,Elephant
3854,320,Elephant
5601,368,Elephant
5881,370,Elephant
5721,328,Elephant
6022,352,Elephant
3661,276,Elephant
6278,394,Elephant
5249,305,Elephant
4095,322,Elephant
6045,359,Elephant
4349,368,Elephant
4900,398,Elephant
6080,254,Elephant
3029,300,Elephant
3846,271,Elephant
